Latitude,Longitude,2_clusters,3_clusters,4_clusters,5_clusters,6_clusters,7_clusters,8_clusters,9_clusters,10_clusters
40.65807918716146,-73.9106810546,1,1,3,0,1,2,3,4,2
40.580979462258895,-73.8258306756,1,2,0,2,2,5,5,6,7
40.839297820403864,-73.9134409927,0,0,1,3,0,6,4,3,3
40.672598634197115,-73.9101208642,1,1,3,0,1,2,3,4,2
40.66162111921814,-73.9279989555,1,1,3,0,1,2,3,4,0
40.8245945314593,-73.8772991399,0,0,1,3,0,1,0,0,1
40.618484406483454,-73.9926734349,1,1,2,4,5,0,6,1,9
40.80593844941795,-73.9505527009,0,0,1,1,3,6,4,3,3
40.5993808445779,-73.9977169551,1,1,2,4,5,0,6,1,9
40.82847170837801,-73.9158471584,0,0,1,3,0,6,4,3,3
40.68038862326765,-73.8677866407,1,2,0,2,1,2,2,4,2
40.6776654474885,-73.8826420554,1,2,0,0,1,2,3,4,2
40.833729341927906,-73.9260528311,0,0,1,3,0,6,4,3,3
40.86180784636666,-73.9006788595,0,0,1,3,0,1,0,0,1
40.83567294435435,-73.9409323299,0,0,1,3,0,6,4,3,3
40.799237243421686,-73.9707911433,0,0,1,1,3,6,4,3,3
40.708540773985526,-73.7957546976,1,2,0,2,2,5,5,2,8
40.66645704387192,-73.9540300445,1,1,3,0,5,0,3,4,0
40.59133179210731,-73.7861719586,1,2,0,2,2,5,5,6,7
40.65489232004915,-73.9587196275,1,1,3,0,5,0,6,1,0
40.754651139647,-73.8229582772,0,2,0,2,2,5,2,2,8
40.65107280418678,-74.0126673823,1,1,2,4,5,0,6,1,9
40.8245945314593,-73.8772991399,0,0,1,3,0,1,0,0,1
40.60195184177134,-73.9710539089,1,1,2,4,5,0,6,1,9
40.796042908974265,-73.972959538,0,0,1,1,3,6,7,3,3
40.84462961262261,-73.8895616346,0,0,1,3,0,1,0,0,1
40.89666609404739,-73.8568776341,0,0,1,3,0,1,0,0,1
40.845929223668975,-73.9100963043,0,0,1,3,0,1,4,0,1
40.83288361610149,-73.9395796853,0,0,1,3,0,6,4,3,3
40.82993357730964,-73.9039460652,0,0,1,3,0,6,4,3,3
40.79046349924959,-73.9441648768,0,0,1,1,3,6,4,3,3
40.88521002761049,-73.8662473428,0,0,1,3,0,1,0,0,1
40.64765070229657,-73.974623291,1,1,3,0,5,0,6,1,0
40.86786464320463,-73.9171061389,0,0,1,3,0,1,0,0,1
40.615341832327964,-73.9978568825,1,1,2,4,5,0,6,1,9
40.851104856192705,-73.928444483,0,0,1,3,0,6,4,3,3
40.815706715838644,-73.9387029373,0,0,1,1,3,6,4,3,3
40.84620922816984,-73.8826483139,0,0,1,3,0,1,0,0,1
40.806767553375494,-73.9510144514,0,0,1,1,3,6,4,3,3
40.67617516102934,-73.9512690005,1,1,3,0,5,0,3,4,0
40.697621860029685,-73.9162467333,1,1,3,0,1,2,3,4,2
40.84906822070742,-73.8959122355,0,0,1,3,0,1,0,0,1
40.85582216561177,-73.9315916028,0,0,1,3,0,6,4,3,3
40.83417102437764,-73.9257162636,0,0,1,3,0,6,4,3,3
40.735396399397565,-73.7798243797,0,2,0,2,2,5,5,2,8
40.82345629891903,-73.8918333122,0,0,1,3,0,1,0,0,1
40.60887284400255,-73.7566839787,1,2,0,2,2,5,5,6,7
40.65259730409284,-73.9507816779,1,1,3,0,5,0,3,1,0
40.661442974538424,-73.905597994,1,1,3,0,1,2,3,4,2
40.711517354141726,-73.8266402475,1,2,0,2,2,5,2,2,8
40.8925939076062,-73.859870349,0,0,1,3,0,1,0,0,1
40.81908275743714,-73.8135486459,0,0,1,3,0,1,0,0,1
40.819066366414866,-73.9389166171,0,0,1,1,3,6,4,3,3
40.8223174128678,-73.8502630068,0,0,1,3,0,1,0,0,1
40.834801621595524,-73.9026597655,0,0,1,3,0,1,4,0,1
40.8077285161846,-73.9349860137,0,0,1,1,3,6,4,3,3
40.68243414263185,-73.9078866174,1,1,3,0,1,2,3,4,2
40.70659435750822,-74.0098610152,1,1,3,0,5,3,7,5,5
40.843461470957386,-73.8796894903,0,0,1,3,0,1,0,0,1
40.65374018283562,-73.9606340388,1,1,3,0,5,0,6,1,0
40.68285017971047,-73.9341811438,1,1,3,0,1,2,3,4,0
40.83223843492743,-73.858046109,0,0,1,3,0,1,0,0,1
40.85908145162343,-73.9292384486,0,0,1,3,0,6,4,3,3
40.8148425144209,-73.9000119642,0,0,1,3,0,6,4,3,3
40.858654476714186,-73.8861401911,0,0,1,3,0,1,0,0,1
40.766383978141725,-73.9096405148,0,0,1,1,3,6,4,7,6
40.634726386801255,-73.9789877444,1,1,2,4,5,0,6,1,9
40.67766894492247,-73.9816781478,1,1,3,0,5,0,6,1,0
40.66865571518668,-73.94783916,1,1,3,0,5,0,3,4,0
40.69909294534588,-73.9377029903,1,1,3,0,1,2,3,4,2
40.69885518930017,-73.9346269609,1,1,3,0,1,2,3,4,2
40.83313867424226,-73.944649432,0,0,1,3,0,6,4,3,3
40.84450692783536,-73.8794237563,0,0,1,3,0,1,0,0,1
40.57983909026725,-73.9597956058,1,1,2,4,5,0,6,1,9
40.82786022046219,-73.8693256019,0,0,1,3,0,1,0,0,1
40.85420847670238,-73.9081620315,0,0,1,3,0,1,0,0,1
40.648746913532044,-73.9261425375,1,1,3,0,5,0,3,4,0
40.803257850708334,-73.946635621,0,0,1,1,3,6,4,3,3
40.820840202441815,-73.8726488994,0,0,1,3,0,1,0,0,1
40.60651733467128,-73.9644649646,1,1,2,4,5,0,6,1,9
40.74742032885671,-73.87685301,0,2,0,2,1,2,2,7,6
40.83183326883987,-73.8566774181,0,0,1,3,0,1,0,0,1
40.700380985644436,-73.9251332257,1,1,3,0,1,2,3,4,2
40.84780869783529,-73.82748144,0,0,1,3,0,1,0,0,1
40.72775228391111,-73.8607545676,1,2,0,2,1,2,2,7,6
40.87907471506111,-73.9072598037,0,0,1,3,0,1,0,0,1
40.79144754585322,-73.9701806219,0,0,1,1,3,6,7,5,5
40.691236932649296,-73.8364904374,1,2,0,2,2,5,2,2,8
40.81265152772177,-73.9493664072,0,0,1,1,3,6,4,3,3
40.54313596050478,-74.1746787526,1,1,2,4,4,4,1,8,4
40.7510831586947,-73.89786273,0,2,3,1,1,2,2,7,6
40.824232542218056,-73.9259188572,0,0,1,3,0,6,4,3,3
40.85903026260549,-73.9308219067,0,0,1,3,0,6,4,3,3
40.882886629490926,-73.8799617007,0,0,1,3,0,1,0,0,1
40.5807227850377,-73.8267133494,1,2,0,2,2,5,5,6,7
40.7695188433292,-73.7899249025,0,2,0,2,2,5,2,2,8
40.8245945314593,-73.8772991399,0,0,1,3,0,1,0,0,1
40.64500833719697,-73.9586680869,1,1,3,0,5,0,6,1,0
40.839549132880656,-73.8638635403,0,0,1,3,0,1,0,0,1
40.70334939965984,-73.927192887,1,1,3,0,1,2,3,4,2
40.87519838165641,-73.8849945301,0,0,1,3,0,1,0,0,1
40.6553485708541,-73.9268524327,1,1,3,0,1,2,3,4,0
40.803489640185525,-73.9560592989,0,0,1,1,3,6,4,3,3
40.846977082554716,-73.9204646654,0,0,1,3,0,6,4,3,3
40.828305084486644,-73.9208591658,0,0,1,3,0,6,4,3,3
40.791070341876114,-73.9770315891,0,0,1,1,3,3,7,5,5
40.86895586962021,-73.8954038439,0,0,1,3,0,1,0,0,1
40.84257855399938,-73.888769919,0,0,1,3,0,1,0,0,1
40.8245945314593,-73.8772991399,0,0,1,3,0,1,0,0,1
40.66105723901385,-73.959115895,1,1,3,0,5,0,3,1,0
40.79498895147039,-73.9429223029,0,0,1,1,3,6,4,3,3
40.660485872076016,-73.9254050726,1,1,3,0,1,2,3,4,0
40.65174831085961,-73.9488218129,1,1,3,0,5,0,3,1,0
40.63260833328699,-74.1384380355,1,1,2,4,4,4,1,8,4
40.80711426820724,-73.9360052701,0,0,1,1,3,6,4,3,3
40.753208409320784,-73.8529412802,0,2,0,2,1,2,2,7,6
40.85463818541571,-73.9001003472,0,0,1,3,0,1,0,0,1
40.70501677052191,-73.9249404697,1,1,3,0,1,2,3,4,2
40.828953900992545,-73.9465897182,0,0,1,1,3,6,4,3,3
40.82004855123828,-73.8961165966,0,0,1,3,0,6,4,3,3
40.823527286688666,-73.8701904275,0,0,1,3,0,1,0,0,1
40.86556098738824,-73.9238300987,0,0,1,3,0,1,4,3,3
40.7439481799709,-73.8577614723,0,2,0,2,1,2,2,7,6
40.815579555012995,-73.8867449564,0,0,1,3,0,1,0,0,1
40.713340622056755,-73.763794757,1,2,0,2,2,5,5,2,8
40.81586602942811,-73.9572108141,0,0,1,1,3,6,4,3,3
40.856631509955314,-73.9310159938,0,0,1,3,0,6,4,3,3
40.831703714295884,-73.8562332249,0,0,1,3,0,1,0,0,1
40.884183842073845,-73.8789793014,0,0,1,3,0,1,0,0,1
40.57869108504784,-73.837615543,1,2,0,2,2,5,5,6,7
40.67507850110179,-73.9478593725,1,1,3,0,1,0,3,4,0
40.83108829853182,-73.9133251983,0,0,1,3,0,6,4,3,3
40.662504691001054,-73.8985462321,1,2,3,0,1,2,3,4,2
40.64256154535221,-74.0093687035,1,1,2,4,5,0,6,1,9
40.848455619114304,-73.9192267377,0,0,1,3,0,6,4,3,3
40.70811260705003,-73.8370694292,1,2,0,2,2,5,2,2,8
40.61906321213871,-73.988462541,1,1,2,4,5,0,6,1,9
40.709652955038926,-73.7899584729,1,2,0,2,2,5,5,2,8
40.865047967391135,-73.9241922267,0,0,1,3,0,1,4,3,3
40.84417324510356,-73.8916695122,0,0,1,3,0,1,0,0,1
40.72619469722871,-73.8928859328,1,2,3,0,1,2,2,7,6
40.674205626660864,-73.9154541858,1,1,3,0,1,2,3,4,2
40.655600674594865,-73.9180907029,1,1,3,0,1,2,3,4,2
40.85452114776561,-73.9078796428,0,0,1,3,0,1,0,0,1
40.82253031586444,-73.9391338361,0,0,1,1,3,6,4,3,3
40.60814283004601,-73.7580336016,1,2,0,2,2,5,5,6,7
40.67330514219604,-73.9843110029,1,1,3,0,5,0,6,1,0
40.5625000408276,-74.1139848857,1,1,2,4,4,4,1,8,4
40.820235601642544,-73.9062001049,0,0,1,3,0,6,4,3,3
40.653820588224185,-73.955328968,1,1,3,0,5,0,6,1,0
40.69187475614861,-73.9061499001,1,2,3,0,1,2,3,4,2
40.66087202856834,-73.9911369363,1,1,2,0,5,0,6,1,0
40.74586600126897,-73.9118986666,0,2,3,1,1,2,2,7,6
40.63071542284202,-74.0251396961,1,1,2,4,5,0,6,1,9
40.64795264118516,-73.9746808344,1,1,3,0,5,0,6,1,0
40.746892543990995,-73.8735878459,0,2,0,2,1,2,2,7,6
40.8783176545863,-73.8481371692,0,0,1,3,0,1,0,0,1
40.75450102491552,-73.8047961207,0,2,0,2,2,5,2,2,8
40.822205064263564,-73.8568932616,0,0,1,3,0,1,0,0,1
40.82737995171843,-73.9386090765,0,0,1,3,0,6,4,3,3
40.846472165052866,-73.8876031873,0,0,1,3,0,1,0,0,1
40.796042908974265,-73.972959538,0,0,1,1,3,6,7,3,3
40.7059204485787,-73.9217943456,1,1,3,0,1,2,3,4,2
40.847883810504094,-73.9218912974,0,0,1,3,0,6,4,3,3
40.888168376828006,-73.8589718948,0,0,1,3,0,1,0,0,1
40.83170604142632,-73.8581122896,0,0,1,3,0,1,0,0,1
40.606885300447146,-73.9756219746,1,1,2,4,5,0,6,1,9
40.740117987271034,-73.8782125248,0,2,0,2,1,2,2,7,6
40.84318833698711,-73.9229630044,0,0,1,3,0,6,4,3,3
40.6135641182275,-73.9793617875,1,1,2,4,5,0,6,1,9
40.73946764342384,-73.8708052741,0,2,0,2,1,2,2,7,6
40.703200880618056,-73.7801435052,1,2,0,2,2,5,5,2,8
40.8331515005205,-73.852927198,0,0,1,3,0,1,0,0,1
40.781405516894644,-73.8468849668,0,0,1,3,0,1,2,7,6
40.79127409084594,-73.9460457348,0,0,1,1,3,6,4,3,3
40.8426478040345,-73.936795122,0,0,1,3,0,6,4,3,3
40.88171850260691,-73.8837283911,0,0,1,3,0,1,0,0,1
40.705420680709906,-73.9666556392,1,1,3,0,1,3,7,5,5
40.69470704262556,-73.9940209773,1,1,3,0,5,3,7,5,5
40.892455623997996,-73.8612739969,0,0,1,3,0,1,0,0,1
40.83747910996361,-73.9076936339,0,0,1,3,0,6,4,3,3
40.85925989709103,-73.8877587154,0,0,1,3,0,1,0,0,1
40.847789918869815,-73.9341733628,0,0,1,3,0,6,4,3,3
40.57722758258503,-74.0002483878,1,1,2,4,5,0,6,1,9
40.84010650852139,-73.9051854521,0,0,1,3,0,1,0,0,1
40.61678612648931,-74.1565014745,1,1,2,4,4,4,1,8,4
40.58506434208762,-73.9341587095,1,1,2,0,5,0,6,1,9
40.63854475577984,-73.9685734942,1,1,2,0,5,0,6,1,0
40.82645156052014,-73.948434513,0,0,1,1,3,6,4,3,3
40.67941061351981,-73.9384821032,1,1,3,0,1,2,3,4,0
40.615377467694074,-74.0039224474,1,1,2,4,5,0,6,1,9
40.79322214979267,-73.9445706629,0,0,1,1,3,6,4,3,3
40.586623937127854,-73.945707031,1,1,2,0,5,0,6,1,9
40.6639593791275,-73.923299762,1,1,3,0,1,2,3,4,2
40.653820588224185,-73.955328968,1,1,3,0,5,0,6,1,0
40.85502963838781,-73.8989068552,0,0,1,3,0,1,0,0,1
40.827389595346226,-73.8808133982,0,0,1,3,0,1,0,0,1
40.84797681916269,-73.8910416276,0,0,1,3,0,1,0,0,1
40.77317214766053,-73.9299687787,0,0,1,1,3,6,7,7,6
40.60560876747508,-74.003161988,1,1,2,4,5,0,6,1,9
40.642563768366635,-73.9477226295,1,1,3,0,5,0,6,1,0
40.83325486349564,-73.8656579632,0,0,1,3,0,1,0,0,1
40.63963527327019,-73.9546394455,1,1,3,0,5,0,6,1,0
40.70729918474753,-73.9538936738,1,1,3,0,1,3,3,5,5
40.74742032885671,-73.87685301,0,2,0,2,1,2,2,7,6
40.74279917970652,-73.9802455996,1,1,3,1,3,3,7,5,5
40.86551534004705,-73.8880373918,0,0,1,3,0,1,0,0,1
40.631830202889645,-73.9575341709,1,1,3,0,5,0,6,1,0
40.832763278070026,-73.9180424432,0,0,1,3,0,6,4,3,3
40.7242803890169,-73.8194167546,1,2,0,2,2,5,2,2,8
40.66218482420445,-73.9507818126,1,1,3,0,5,0,3,4,0
40.67916124482097,-73.8825384739,1,2,0,0,1,2,3,4,2
40.65334320099203,-74.0073628287,1,1,2,4,5,0,6,1,9
40.826104344727696,-73.9257722418,0,0,1,3,0,6,4,3,3
40.80715906003473,-73.9123051917,0,0,1,3,0,6,4,3,3
40.710371852617996,-73.8771090208,1,2,0,2,1,2,2,7,6
40.66249531236047,-73.9216686405,1,1,3,0,1,2,3,4,2
40.837271499007066,-73.9022297121,0,0,1,3,0,1,0,0,1
40.57959862902389,-73.8349961678,1,2,0,2,2,5,5,6,7
40.820399402004426,-73.9548413989,0,0,1,1,3,6,4,3,3
40.85741218663736,-73.8872195851,0,0,1,3,0,1,0,0,1
40.63884150112198,-74.1712396527,1,1,2,4,4,4,1,8,4
40.835688567642045,-73.9296427791,0,0,1,3,0,6,4,3,3
40.8489135768221,-73.8681528944,0,0,1,3,0,1,0,0,1
40.649062725672515,-73.9144914255,1,1,3,0,1,2,3,4,2
40.844336052971194,-73.9085190176,0,0,1,3,0,1,4,0,1
40.85180429389597,-73.93222469,0,0,1,3,0,6,4,3,3
40.797687421659404,-73.9334355463,0,0,1,1,3,6,4,3,3
40.684178238797095,-74.0022210473,1,1,3,0,5,0,6,1,0
40.68645885794556,-73.8489635409,1,2,0,2,2,5,2,2,2
40.80297417373674,-73.9657507197,0,0,1,1,3,6,4,3,3
40.889729720065276,-73.858657542,0,0,1,3,0,1,0,0,1
40.818064300346215,-73.9384587048,0,0,1,1,3,6,4,3,3
40.847789918869815,-73.9341733628,0,0,1,3,0,6,4,3,3
40.632846669237075,-74.0183095464,1,1,2,4,5,0,6,1,9
40.61862235780475,-73.9393666,1,1,3,0,5,0,6,1,0
40.69417311414285,-73.95960766,1,1,3,0,1,3,3,4,0
40.66239320568563,-73.9502662269,1,1,3,0,5,0,3,4,0
40.68300741796259,-73.9525007057,1,1,3,0,1,0,3,4,0
40.770345633044755,-73.8976959977,0,0,1,1,3,6,2,7,6
40.81488224041173,-73.8865871851,0,0,1,3,0,1,0,0,1
40.85570669559151,-73.8588491369,0,0,1,3,0,1,0,0,1
40.772369415394685,-73.9548992413,0,0,1,1,3,3,7,5,5
40.642740313718576,-73.9496935279,1,1,3,0,5,0,6,1,0
40.79480431309794,-73.9362699147,0,0,1,1,3,6,4,3,3
40.68000906577527,-73.8557165964,1,2,0,2,1,2,2,2,2
40.67331360953895,-73.9155021817,1,1,3,0,1,2,3,4,2
40.76710641252101,-73.9258091164,0,0,1,1,3,6,7,7,6
40.57624509565039,-73.9649814382,1,1,2,4,5,0,6,1,9
40.58610656665492,-73.8151639898,1,2,0,2,2,5,5,6,7
40.64037670046239,-73.9554965102,1,1,3,0,5,0,6,1,0
40.87749405673077,-73.8729670836,0,0,1,3,0,1,0,0,1
40.57776184016548,-73.9849994184,1,1,2,4,5,0,6,1,9
40.718995302943455,-73.9915440672,1,1,3,1,3,3,7,5,5
40.84445483711102,-73.8904907963,0,0,1,3,0,1,0,0,1
40.643843769047066,-73.9498116087,1,1,3,0,5,0,6,1,0
40.86955850820679,-73.8882728328,0,0,1,3,0,1,0,0,1
40.81422432071962,-73.9495205542,0,0,1,1,3,6,4,3,3
40.703050404773045,-73.9274853496,1,1,3,0,1,2,3,4,2
40.74411905819781,-73.8800854184,0,2,0,2,1,2,2,7,6
40.68258084917179,-73.8352244924,1,2,0,2,2,5,2,2,8
40.82100379696489,-73.8962090437,0,0,1,3,0,6,4,3,3
40.86158215342828,-73.8999525381,0,0,1,3,0,1,0,0,1
40.80088658970561,-73.960756511,0,0,1,1,3,6,4,3,3
40.76250054194684,-73.8698761858,0,2,0,2,1,2,2,7,6
40.83958399448666,-73.926339059,0,0,1,3,0,6,4,3,3
40.635864943037184,-73.9572685854,1,1,3,0,5,0,6,1,0
40.8252606343704,-73.8872054271,0,0,1,3,0,1,0,0,1
40.85669318689525,-73.8643779214,0,0,1,3,0,1,0,0,1
40.538795143306544,-74.1461083986,1,1,2,4,4,4,1,8,4
40.57818039486079,-73.9574782851,1,1,2,4,5,0,6,1,9
40.7975772052051,-73.9487060895,0,0,1,1,3,6,4,3,3
40.630766668452395,-74.014457678,1,1,2,4,5,0,6,1,9
40.85400635484325,-73.9059789686,0,0,1,3,0,1,0,0,1
40.89346860055691,-73.8547324314,0,0,1,3,0,1,0,0,1
40.68801709414181,-73.9610537108,1,1,3,0,1,0,3,4,0
40.70714830436175,-73.7519970433,1,2,0,2,2,5,5,2,8
40.834676149253156,-73.930269029,0,0,1,3,0,6,4,3,3
40.741775642591705,-73.9265879362,1,1,3,1,3,3,7,7,6
40.78936348995187,-73.9789750535,0,0,1,1,3,3,7,5,5
40.610345530878696,-73.9544360474,1,1,2,0,5,0,6,1,9
40.82810000097033,-73.8519735857,0,0,1,3,0,1,0,0,1
40.8843094902832,-73.8546656499,0,0,1,3,0,1,0,0,1
40.67862555319979,-73.9496628529,1,1,3,0,1,0,3,4,0
40.60724546310557,-73.7555266397,1,2,0,2,2,5,5,6,7
40.68383133594957,-73.8095929044,1,2,0,2,2,5,5,2,8
40.66250628165317,-73.92165421,1,1,3,0,1,2,3,4,2
40.84892979916461,-73.935639733,0,0,1,3,0,6,4,3,3
40.645709248782495,-73.9540479427,1,1,3,0,5,0,6,1,0
40.7652830904452,-73.9204755846,0,0,1,1,3,6,7,7,6
40.59362222900504,-73.7590692155,1,2,0,2,2,5,5,6,7
40.615398152941474,-73.9824480327,1,1,2,4,5,0,6,1,9
40.75615783635626,-73.8193122871,0,2,0,2,2,5,2,2,8
40.812720711465,-73.8625637065,0,0,1,3,0,1,0,0,1
40.85619734367914,-73.8883097374,0,0,1,3,0,1,0,0,1
40.70020958709458,-73.9232760889,1,1,3,0,1,2,3,4,2
40.69312717914156,-73.9591034423,1,1,3,0,1,3,3,4,0
40.62249175229459,-73.9635667007,1,1,2,0,5,0,6,1,9
40.75438124312832,-73.8823228194,0,2,0,1,1,2,2,7,6
40.8645427291036,-73.9238674188,0,0,1,3,0,1,4,3,3
40.68562227925402,-73.9443536232,1,1,3,0,1,2,3,4,0
40.79838306650315,-73.959793641,0,0,1,1,3,6,4,3,3
40.67927048335339,-73.9164752846,1,1,3,0,1,2,3,4,2
40.76128321653494,-73.7817999922,0,2,0,2,2,5,2,2,8
40.660697089421156,-73.9171905716,1,1,3,0,1,2,3,4,2
40.66715249783336,-73.9336415136,1,1,3,0,1,2,3,4,0
40.82645924797656,-73.9150511625,0,0,1,3,0,6,4,3,3
40.83932267637434,-73.8453422043,0,0,1,3,0,1,0,0,1
40.60449423525293,-73.9934168365,1,1,2,4,5,0,6,1,9
40.74742032885671,-73.87685301,0,2,0,2,1,2,2,7,6
40.63553476198224,-73.972631854,1,1,2,0,5,0,6,1,9
40.91068567420105,-73.901173817,0,0,1,3,0,1,0,0,1
40.711226412656714,-73.9525924158,1,1,3,0,1,3,7,5,5
40.682356286330894,-73.9254527182,1,1,3,0,1,2,3,4,2
40.63462933562578,-74.0258401369,1,1,2,4,5,0,6,1,9
40.828918325549814,-73.8918750211,0,0,1,3,0,1,0,0,1
40.80593601524096,-73.9451705359,0,0,1,1,3,6,4,3,3
40.855751576166796,-73.8843810892,0,0,1,3,0,1,0,0,1
40.85752715452994,-73.8926491152,0,0,1,3,0,1,0,0,1
40.672598634197115,-73.9101208642,1,1,3,0,1,2,3,4,2
40.66634368666201,-73.9520187375,1,1,3,0,5,0,3,4,0
40.83269176534513,-73.9104574879,0,0,1,3,0,6,4,3,3
40.69365304105581,-73.9381227757,1,1,3,0,1,2,3,4,0
40.74718914045711,-73.9883609538,1,1,3,1,3,3,7,5,5
40.8245945314593,-73.8772991399,0,0,1,3,0,1,0,0,1
40.86423578508691,-73.8645107691,0,0,1,3,0,1,0,0,1
40.78936348995187,-73.9789750535,0,0,1,1,3,3,7,5,5
40.596483752781076,-73.9530591748,1,1,2,0,5,0,6,1,9
40.67702931882444,-73.8044135995,1,2,0,2,2,5,5,2,8
40.72699329545698,-73.9888190781,1,1,3,1,3,3,7,5,5
40.830062179307795,-73.9453385568,0,0,1,1,3,6,4,3,3
40.85779167485867,-73.9064399538,0,0,1,3,0,1,0,0,1
40.82853346503458,-73.9069183182,0,0,1,3,0,6,4,3,3
40.868634125695976,-73.8947282327,0,0,1,3,0,1,0,0,1
40.838743256663655,-73.9209009582,0,0,1,3,0,6,4,3,3
40.85149508622256,-73.8822088425,0,0,1,3,0,1,0,0,1
40.88799414865749,-73.864755296,0,0,1,3,0,1,0,0,1
40.70006123703187,-73.8306984559,1,2,0,2,2,5,2,2,8
40.83803395218191,-73.9232327903,0,0,1,3,0,6,4,3,3
40.64584463490301,-73.9964577351,1,1,2,4,5,0,6,1,9
40.622174304905904,-74.1680665339,1,1,2,4,4,4,1,8,4
40.878305031663054,-73.8349455576,0,0,1,3,0,1,0,0,1
40.682178971346005,-73.9046312121,1,2,3,0,1,2,3,4,2
40.79684102682508,-73.9612464752,0,0,1,1,3,6,4,3,3
40.692161613109725,-73.9228093539,1,1,3,0,1,2,3,4,2
40.84765591411095,-73.9036313171,0,0,1,3,0,1,0,0,1
40.861377049407636,-73.907425476,0,0,1,3,0,1,0,0,1
40.66105723901385,-73.959115895,1,1,3,0,5,0,3,1,0
40.75221441426717,-73.8734045012,0,2,0,2,1,2,2,7,6
40.872778028076546,-73.8261547317,0,0,1,3,0,1,0,0,1
40.634730170990416,-74.0288738386,1,1,2,4,5,0,6,1,9
40.6077219170541,-73.756281206,1,2,0,2,2,5,5,6,7
40.7175764877192,-73.7387045852,0,2,0,2,2,5,5,2,8
40.850794587937656,-73.86653704,0,0,1,3,0,1,0,0,1
40.824150659391215,-73.9529130276,0,0,1,1,3,6,4,3,3
40.74875220306579,-73.7318260561,0,2,0,2,2,5,5,2,8
40.84935305610719,-73.908114517,0,0,1,3,0,1,0,0,1
40.69325060381486,-73.9400956792,1,1,3,0,1,2,3,4,0
40.86101773154638,-73.9077224214,0,0,1,3,0,1,0,0,1
40.882783488080285,-73.8837735414,0,0,1,3,0,1,0,0,1
40.85586472947987,-73.8647555612,0,0,1,3,0,1,0,0,1
40.8160658007736,-73.9431354417,0,0,1,1,3,6,4,3,3
40.61965976072492,-73.9574230441,1,1,2,0,5,0,6,1,9
40.704995257866585,-73.9102286674,1,2,3,0,1,2,3,4,2
40.64649359445296,-73.9461916407,1,1,3,0,5,0,6,1,0
40.72977026830698,-73.9829446852,1,1,3,1,3,3,7,5,5
40.8223938017483,-73.9072520842,0,0,1,3,0,6,4,3,3
40.56191434972436,-74.1150347946,1,1,2,4,4,4,1,8,4
40.780405739980225,-73.9859395178,0,0,1,1,3,3,7,5,5
40.667136029173385,-73.93364153,1,1,3,0,1,2,3,4,0
40.74456277751842,-73.9927858803,1,1,3,1,3,3,7,5,5
40.642517801744965,-73.9739370042,1,1,2,0,5,0,6,1,0
40.64227088478012,-73.9953264786,1,1,2,4,5,0,6,1,9
40.759009536052304,-73.897352444,0,0,1,1,3,2,2,7,6
40.85840604170503,-73.8993861389,0,0,1,3,0,1,0,0,1
40.68610915826467,-73.8634484523,1,2,0,2,1,2,2,4,2
40.75094005008864,-73.8228382081,0,2,0,2,2,5,2,2,8
40.59766232484322,-73.761575294,1,2,0,2,2,5,5,6,7
40.66615671464167,-73.8800994156,1,2,0,0,1,2,3,4,2
40.8345844598471,-73.9162224841,0,0,1,3,0,6,4,3,3
40.682007112220674,-73.9972345977,1,1,3,0,5,0,6,1,0
40.81998220576017,-73.9372465911,0,0,1,1,3,6,4,3,3
40.72228332780097,-73.9020340306,1,2,3,0,1,2,2,7,6
40.634293393096684,-74.0302607667,1,1,2,4,5,0,6,1,9
40.65912541520786,-73.9605515675,1,1,3,0,5,0,6,1,0
40.848724140977104,-73.907641884,0,0,1,3,0,1,0,0,1
40.74439049692262,-73.7739085944,0,2,0,2,2,5,5,2,8
40.69745434230596,-73.9240329796,1,1,3,0,1,2,3,4,2
40.86555178968438,-73.8704157074,0,0,1,3,0,1,0,0,1
40.821938371205405,-73.9357597781,0,0,1,1,3,6,4,3,3
40.847573845610476,-73.9406289913,0,0,1,3,0,6,4,3,3
40.855052328462335,-73.8647825172,0,0,1,3,0,1,0,0,1
40.59985292883077,-74.0031653165,1,1,2,4,5,0,6,1,9
40.8003560204349,-73.9397392377,0,0,1,1,3,6,4,3,3
40.68195782750632,-73.893465361,1,2,3,0,1,2,3,4,2
40.858482526672134,-73.8665541478,0,0,1,3,0,1,0,0,1
40.80947817793993,-73.9157519645,0,0,1,3,0,6,4,3,3
40.898994888191034,-73.8557187154,0,0,1,3,0,1,0,0,1
40.59599553669944,-73.7421870727,1,2,0,2,2,5,5,6,7
40.6720084978871,-73.8910515229,1,2,3,0,1,2,3,4,2
40.76842377096893,-73.9102153728,0,0,1,1,3,6,4,7,6
40.81820671149842,-73.90224327,0,0,1,3,0,6,4,3,3
40.85362491438916,-73.8876489367,0,0,1,3,0,1,0,0,1
40.86840217052891,-73.9165052815,0,0,1,3,0,1,0,0,1
40.73691557639569,-73.9887452441,1,1,3,1,3,3,7,5,5
40.727573653087404,-73.9512783183,1,1,3,1,3,3,7,5,5
40.868871400541714,-73.9202251572,0,0,1,3,0,1,0,0,1
40.67287089019907,-73.9594763618,1,1,3,0,5,0,3,4,0
40.81577984087635,-73.9368820555,0,0,1,1,3,6,4,3,3
40.866551109634656,-73.9187600534,0,0,1,3,0,1,0,0,1
40.85071974367252,-73.9315607041,0,0,1,3,0,6,4,3,3
