Latitude,Longitude,2_clusters,3_clusters,4_clusters,5_clusters,6_clusters,7_clusters,8_clusters,9_clusters,10_clusters
40.77039662046701,-73.9129853973,0,0,1,1,3,6,4,7,6
40.60732421679581,-73.9954153597,1,1,2,4,5,0,6,1,9
40.818748483608275,-73.9068416825,0,0,1,3,0,6,4,3,3
40.909981788043204,-73.8966127554,0,0,1,3,0,1,0,0,1
40.70020958709458,-73.9232760889,1,1,3,0,1,2,3,4,2
40.67347155508807,-73.9512637659,1,1,3,0,5,0,3,4,0
40.87111314041614,-73.8866214453,0,0,1,3,0,1,0,0,1
40.85040431912026,-73.7845258447,0,0,1,3,0,1,0,0,1
40.8190372109804,-73.9184097995,0,0,1,3,0,6,4,3,3
40.8215795211339,-73.9545623938,0,0,1,1,3,6,4,3,3
40.82567994154143,-73.8811091352,0,0,1,3,0,1,0,0,1
40.82475704729997,-73.9524392674,0,0,1,1,3,6,4,3,3
40.85721749956804,-73.9024823593,0,0,1,3,0,1,0,0,1
40.63836038096731,-73.9453154343,1,1,3,0,5,0,6,1,0
40.63336110696502,-74.1550919965,1,1,2,4,4,4,1,8,4
40.66877546188335,-73.8829857312,1,2,3,0,1,2,3,4,2
40.69287228261529,-73.8544915449,1,2,0,2,1,2,2,2,2
40.86836868615612,-73.8926135352,0,0,1,3,0,1,0,0,1
40.756319833033814,-73.9072358,0,0,3,1,3,2,2,7,6
40.72249440596982,-73.9866408006,1,1,3,1,3,3,7,5,5
40.662285833353344,-73.8820383405,1,2,3,0,1,2,3,4,2
40.66840868139339,-73.9233234835,1,1,3,0,1,2,3,4,2
40.82469437887579,-73.8782781366,0,0,1,3,0,1,0,0,1
40.75519810739807,-73.8234549273,0,2,0,2,2,5,2,2,8
40.893182480873335,-73.8608709999,0,0,1,3,0,1,0,0,1
40.76350259922457,-73.9217122936,0,0,1,1,3,3,7,7,6
40.64110377811728,-73.9719845847,1,1,2,0,5,0,6,1,0
40.818171477140886,-73.9387078928,0,0,1,1,3,6,4,3,3
40.82581068532743,-73.8801405441,0,0,1,3,0,1,0,0,1
40.73642775347293,-73.8822570997,1,2,0,2,1,2,2,7,6
40.670412460970226,-73.9277046817,1,1,3,0,1,2,3,4,2
40.84892601509594,-73.8313424783,0,0,1,3,0,1,0,0,1
40.838353718282725,-73.8673173147,0,0,1,3,0,1,0,0,1
40.84603144167245,-73.907464904,0,0,1,3,0,1,0,0,1
40.87914466913317,-73.8764643852,0,0,1,3,0,1,0,0,1
40.73240359936339,-73.9940825425,1,1,3,1,3,3,7,5,5
40.882602520771066,-73.8839546758,0,0,1,3,0,1,0,0,1
40.87011196359904,-73.8643216276,0,0,1,3,0,1,0,0,1
40.6918179520673,-73.742891157,1,2,0,2,2,5,5,2,8
40.76175593408127,-73.9939102744,0,1,3,1,3,3,7,5,5
40.857131226516636,-73.9313191333,0,0,1,3,0,6,4,3,3
40.83382107409254,-73.8687357008,0,0,1,3,0,1,0,0,1
40.66497675318992,-73.9590305878,1,1,3,0,5,0,3,1,0
40.69279807170382,-73.9223217984,1,1,3,0,1,2,3,4,2
40.82034760803301,-73.8959860626,0,0,1,3,0,6,4,3,3
40.82537436485863,-73.9178455888,0,0,1,3,0,6,4,3,3
40.83070909959236,-73.8489866089,0,0,1,3,0,1,0,0,1
40.63549515768469,-73.9460239637,1,1,3,0,5,0,6,1,0
40.86636799383064,-73.889905158,0,0,1,3,0,1,0,0,1
40.829848191027715,-73.917760568,0,0,1,3,0,6,4,3,3
40.68151422650549,-73.9263622339,1,1,3,0,1,2,3,4,2
40.71472075121025,-73.783070674,1,2,0,2,2,5,5,2,8
40.691055679361455,-73.9475439771,1,1,3,0,1,2,3,4,0
40.661776755340206,-73.9602111873,1,1,3,0,5,0,3,1,0
40.71422972779303,-73.9418118985,1,1,3,0,1,2,3,4,5
40.84339048828854,-73.9067891028,0,0,1,3,0,1,0,0,1
40.680491227991894,-73.8925086676,1,2,3,0,1,2,3,4,2
40.79438335002187,-73.9510271755,0,0,1,1,3,6,4,3,3
40.786515657816174,-73.9423048398,0,0,1,1,3,6,4,3,3
40.79066040757878,-73.9485308504,0,0,1,1,3,6,4,3,3
40.813243223400534,-73.8861636923,0,0,1,3,0,1,0,0,1
40.70406842048991,-73.9188246192,1,1,3,0,1,2,3,4,2
40.68573027210682,-73.9223011863,1,1,3,0,1,2,3,4,2
40.67298085444953,-73.7787073933,1,2,0,2,2,5,5,2,8
40.856714433713066,-73.9015576692,0,0,1,3,0,1,0,0,1
40.75741302816605,-73.8592631751,0,2,0,2,1,2,2,7,6
40.76362894692173,-73.9795932499,0,0,3,1,3,3,7,5,5
40.848554565980564,-73.9083903226,0,0,1,3,0,1,0,0,1
40.65926108045165,-73.916514755,1,1,3,0,1,2,3,4,2
40.88469186998407,-73.8992487127,0,0,1,3,0,1,0,0,1
40.61204866962141,-74.0701215144,1,1,2,4,4,4,1,8,4
40.749320074199474,-73.8851901869,0,2,0,1,1,2,2,7,6
40.840814105319,-73.915061745,0,0,1,3,0,6,4,3,3
40.76659208388042,-73.9924621989,0,1,3,1,3,3,7,5,5
40.83599044961439,-73.9446904254,0,0,1,3,0,6,4,3,3
40.826587113278656,-73.950866168,0,0,1,1,3,6,4,3,3
40.86758426084022,-73.8932149821,0,0,1,3,0,1,0,0,1
40.70619027539826,-73.812944675,1,2,0,2,2,5,2,2,8
40.6776654474885,-73.8826420554,1,2,0,0,1,2,3,4,2
40.60422019610889,-73.9760623037,1,1,2,4,5,0,6,1,9
40.765711570252435,-73.9293593115,0,0,1,1,3,3,7,7,6
40.83482190778106,-73.9405897781,0,0,1,3,0,6,4,3,3
40.695243574022,-73.8027518003,1,2,0,2,2,5,5,2,8
40.83277963316209,-73.9218331427,0,0,1,3,0,6,4,3,3
40.86416634787857,-73.8894894214,0,0,1,3,0,1,0,0,1
40.833094237517365,-73.9091777077,0,0,1,3,0,6,4,3,3
40.89664297869432,-73.8412951025,0,0,1,3,0,1,0,0,1
40.63404926192071,-74.0296661794,1,1,2,4,5,0,6,1,9
40.573384384934094,-73.9895791127,1,1,2,4,5,0,6,1,9
40.81058829423572,-73.9174773085,0,0,1,3,0,6,4,3,3
40.608190206262314,-73.9816972158,1,1,2,4,5,0,6,1,9
40.70469850361665,-73.9445252482,1,1,3,0,1,2,3,4,0
40.66372396484857,-73.8902216026,1,2,3,0,1,2,3,4,2
40.67472666394193,-73.9411217417,1,1,3,0,1,2,3,4,0
40.68651829530324,-73.7997848527,1,2,0,2,2,5,5,2,8
40.63072038436156,-73.8989007808,1,1,3,0,1,2,3,4,2
40.82375574898819,-73.9271550889,0,0,1,3,0,6,4,3,3
40.692609063430474,-73.947203786,1,1,3,0,1,2,3,4,0
40.670076324001336,-73.9215696164,1,1,3,0,1,2,3,4,2
40.69437085484791,-73.8076876042,1,2,0,2,2,5,5,2,8
40.873239511871404,-73.9006798632,0,0,1,3,0,1,0,0,1
40.65657899523241,-73.8957981019,1,2,3,0,1,2,3,4,2
40.86515816859374,-73.8964691326,0,0,1,3,0,1,0,0,1
40.73137993611161,-74.0022406614,1,1,3,1,3,3,7,5,5
40.78656778964317,-73.9422686832,0,0,1,1,3,6,4,3,3
40.75449305451118,-73.8899204201,0,2,1,1,1,2,2,7,6
40.808523344997006,-73.9432177446,0,0,1,1,3,6,4,3,3
40.86820860849944,-73.8916665124,0,0,1,3,0,1,0,0,1
40.836967186678145,-73.8533452009,0,0,1,3,0,1,0,0,1
40.906655700238254,-73.90682699,0,0,1,3,0,1,0,0,1
40.81287835759385,-73.9535532024,0,0,1,1,3,6,4,3,3
40.63720640715453,-73.9729266192,1,1,2,0,5,0,6,1,9
40.853772525055035,-73.8815577612,0,0,1,3,0,1,0,0,1
40.846932327377466,-73.9117611962,0,0,1,3,0,1,4,3,3
40.63973061905817,-74.0181601011,1,1,2,4,5,0,6,1,9
40.68382081145312,-73.8149183839,1,2,0,2,2,5,5,2,8
40.89148951140128,-73.8590227184,0,0,1,3,0,1,0,0,1
40.851525922234075,-73.9302838965,0,0,1,3,0,6,4,3,3
40.77833160958707,-73.847036463,0,2,0,2,0,1,2,7,6
40.6743099574154,-73.9618295936,1,1,3,0,5,0,3,4,0
40.63480847332652,-73.9510686204,1,1,3,0,5,0,6,1,0
40.73556051122425,-73.8602511187,1,2,0,2,1,2,2,7,6
40.73412739277396,-74.0038464469,1,1,3,1,3,3,7,5,5
40.67408375580101,-73.875052509,1,2,0,2,1,2,3,4,2
40.83417102437764,-73.9257162636,0,0,1,3,0,6,4,3,3
40.852083576876595,-73.9224357999,0,0,1,3,0,6,4,3,3
40.670554098799784,-73.8631053928,1,2,0,2,1,2,2,4,2
40.598368008792,-74.0025422796,1,1,2,4,5,0,6,1,9
40.70212724833168,-73.926047333,1,1,3,0,1,2,3,4,2
40.8520325101027,-73.9054865452,0,0,1,3,0,1,0,0,1
40.605550776885465,-73.756281929,1,2,0,2,2,5,5,6,7
40.73935789396711,-73.9843604039,1,1,3,1,3,3,7,5,5
40.86964785989598,-73.9020302514,0,0,1,3,0,1,0,0,1
40.668289007487466,-73.9339395762,1,1,3,0,1,2,3,4,0
40.84481885701014,-73.8785015427,0,0,1,3,0,1,0,0,1
40.850161053487895,-73.8995034338,0,0,1,3,0,1,0,0,1
40.83532767915196,-73.9420529108,0,0,1,3,0,6,4,3,3
40.78888251589769,-73.9501103486,0,0,1,1,3,6,4,3,3
40.69571167070106,-73.9949152297,1,1,3,0,5,3,7,5,5
40.80876695015116,-73.9418629069,0,0,1,1,3,6,4,3,3
40.67732795138092,-73.958208219,1,1,3,0,5,0,3,4,0
40.849238934955686,-73.9207764263,0,0,1,3,0,6,4,3,3
40.760021166416,-73.9923979679,0,1,3,1,3,3,7,5,5
40.74847101168983,-73.8898545802,0,2,0,1,1,2,2,7,6
40.69765895209251,-73.9007575108,1,2,3,0,1,2,3,4,2
40.6385706801265,-73.9490048698,1,1,3,0,5,0,6,1,0
40.799237243421686,-73.9707911433,0,0,1,1,3,6,4,3,3
40.644101477594624,-73.9920652456,1,1,2,4,5,0,6,1,9
40.761922169533264,-73.9602885352,0,0,3,1,3,3,7,5,5
40.73695966572354,-73.9199464703,1,2,3,1,1,2,7,7,6
40.850136961509634,-73.9175836704,0,0,1,3,0,6,4,3,3
40.815686886075945,-73.8870374044,0,0,1,3,0,1,0,0,1
40.69737694703203,-73.8403702005,1,2,0,2,2,5,2,2,8
40.75653349179715,-73.9665903482,0,1,3,1,3,3,7,5,5
40.83493772955941,-73.9229508752,0,0,1,3,0,6,4,3,3
40.597616531274745,-73.9510850729,1,1,2,0,5,0,6,1,9
40.85358603323482,-73.928387592,0,0,1,3,0,6,4,3,3
40.68870710842605,-73.9288711684,1,1,3,0,1,2,3,4,2
40.643643296572726,-73.9958272559,1,1,2,4,5,0,6,1,9
40.80505219036661,-73.9582147176,0,0,1,1,3,6,4,3,3
40.86649302127829,-73.9181237994,0,0,1,3,0,1,0,0,1
40.69434134192425,-73.9321251146,1,1,3,0,1,2,3,4,2
40.733180435206314,-73.9956628861,1,1,3,1,3,3,7,5,5
40.740292171097174,-73.9997113094,1,1,3,1,3,3,7,5,5
40.671632524162725,-73.958157714,1,1,3,0,5,0,3,4,0
40.877791438978775,-73.8738379953,0,0,1,3,0,1,0,0,1
40.73620518844184,-74.003287263,1,1,3,1,3,3,7,5,5
40.74742032885671,-73.87685301,0,2,0,2,1,2,2,7,6
40.6834906249131,-73.9075678686,1,1,3,0,1,2,3,4,2
40.64643937078732,-73.9615536498,1,1,3,0,5,0,6,1,0
40.817740282515715,-73.9381952675,0,0,1,1,3,6,4,3,3
40.808136714796746,-73.9206158357,0,0,1,1,3,6,4,3,3
40.884240344820775,-73.897661776,0,0,1,3,0,1,0,0,1
40.69428996877428,-73.997630764,1,1,3,0,5,3,7,5,5
40.86653411468807,-73.9180152842,0,0,1,3,0,1,0,0,1
40.67415261240575,-73.9678933855,1,1,3,0,5,0,3,1,0
40.66951331535257,-73.9171832306,1,1,3,0,1,2,3,4,2
40.85475254397797,-73.8990446405,0,0,1,3,0,1,0,0,1
40.834676149253156,-73.930269029,0,0,1,3,0,6,4,3,3
40.711209650263456,-73.958973315,1,1,3,0,1,3,7,5,5
40.82307116422554,-73.9173100769,0,0,1,3,0,6,4,3,3
40.85213838561079,-73.907431105,0,0,1,3,0,1,0,0,1
40.72794032813839,-73.9898075014,1,1,3,1,3,3,7,5,5
40.72869499698902,-73.8551024545,1,2,0,2,1,2,2,7,6
40.81550192308213,-73.9356142572,0,0,1,1,3,6,4,3,3
40.76186041908699,-73.9497587796,0,0,3,1,3,3,7,5,5
40.83144345868629,-73.8948376662,0,0,1,3,0,1,0,0,1
40.65030709478838,-74.0118708047,1,1,2,4,5,0,6,1,9
40.85888885917364,-73.899099818,0,0,1,3,0,1,0,0,1
40.78486518755639,-73.9807747763,0,0,1,1,3,3,7,5,5
40.855440420897274,-73.8889472279,0,0,1,3,0,1,0,0,1
40.8520325101027,-73.9054865452,0,0,1,3,0,1,0,0,1
40.76662240767543,-73.8238831221,0,2,0,2,2,5,2,7,6
40.63002125926041,-74.1148639743,1,1,2,4,4,4,1,8,4
40.719469650571455,-73.9863744515,1,1,3,1,3,3,7,5,5
40.60439835551797,-73.9996938905,1,1,2,4,5,0,6,1,9
40.69363117971452,-73.9383031014,1,1,3,0,1,2,3,4,0
40.70062485303371,-73.8993826302,1,2,3,0,1,2,3,4,2
40.84339048828854,-73.9067891028,0,0,1,3,0,1,0,0,1
40.81321938515121,-73.9159567588,0,0,1,3,0,6,4,3,3
40.86136638977537,-73.8682294323,0,0,1,3,0,1,0,0,1
40.771694350489184,-73.955260732,0,0,1,1,3,3,7,5,5
40.670554098799784,-73.8631053928,1,2,0,2,1,2,2,4,2
40.90523937837374,-73.8495335433,0,0,1,3,0,1,0,0,1
40.851886516161386,-73.8953403189,0,0,1,3,0,1,0,0,1
40.669989038679255,-73.9357294931,1,1,3,0,1,2,3,4,0
40.59133179210731,-73.7861719586,1,2,0,2,2,5,5,6,7
40.82843941166401,-73.8743145939,0,0,1,3,0,1,0,0,1
40.84488243579131,-73.8927996362,0,0,1,3,0,1,0,0,1
40.70915288846408,-73.7942306861,1,2,0,2,2,5,5,2,8
40.853171260611475,-73.8986638761,0,0,1,3,0,1,0,0,1
40.73510169459293,-73.8554457499,1,2,0,2,1,2,2,7,6
40.85221369855049,-73.9161894351,0,0,1,3,0,1,4,3,3
40.798389795915476,-73.9431758235,0,0,1,1,3,6,4,3,3
40.84655537888504,-73.9351938449,0,0,1,3,0,6,4,3,3
40.619765278710105,-73.9835347237,1,1,2,4,5,0,6,1,9
40.8357936187716,-73.8521118621,0,0,1,3,0,1,0,0,1
40.8228565548669,-73.9093145264,0,0,1,3,0,6,4,3,3
40.82843941166401,-73.8743145939,0,0,1,3,0,1,0,0,1
40.66142464655247,-73.8940099742,1,2,3,0,1,2,3,4,2
40.87305757757903,-73.8997725589,0,0,1,3,0,1,0,0,1
40.63671462926425,-73.9616565345,1,1,3,0,5,0,6,1,0
40.86735779766085,-73.8917149004,0,0,1,3,0,1,0,0,1
40.83072168074917,-73.9187062356,0,0,1,3,0,6,4,3,3
40.68198784923183,-73.9436319548,1,1,3,0,1,2,3,4,0
40.78439718814457,-73.9737117495,0,0,1,1,3,3,7,5,5
40.823569283895715,-73.9015272143,0,0,1,3,0,6,4,3,3
40.6985687801124,-73.8930276903,1,2,3,0,1,2,3,4,2
40.66603897748475,-73.8914469675,1,2,3,0,1,2,3,4,2
40.83168825575003,-73.927598103,0,0,1,3,0,6,4,3,3
40.82629391181715,-73.8776754027,0,0,1,3,0,1,0,0,1
40.857452148377924,-73.8703917237,0,0,1,3,0,1,0,0,1
40.772995611856615,-73.9492521427,0,0,1,1,3,3,7,5,5
40.89439725601019,-73.8576999621,0,0,1,3,0,1,0,0,1
40.884183842073845,-73.8789793014,0,0,1,3,0,1,0,0,1
40.83288636459911,-73.9395869101,0,0,1,3,0,6,4,3,3
40.75492100470681,-73.873648408,0,2,0,2,1,2,2,7,6
40.814136745516336,-73.9569156896,0,0,1,1,3,6,4,3,3
40.60675769327318,-73.9608238057,1,1,2,0,5,0,6,1,9
40.74201752667447,-73.918919123,1,2,3,1,1,2,7,7,6
40.82769722705025,-73.9474723902,0,0,1,1,3,6,4,3,3
40.840568392695786,-73.8694524309,0,0,1,3,0,1,0,0,1
40.66369725334163,-73.934394685,1,1,3,0,1,2,3,4,0
40.843693366531305,-73.9364833036,0,0,1,3,0,6,4,3,3
40.757193986116015,-73.90548756,0,0,1,1,3,2,2,7,6
40.83417102437764,-73.9257162636,0,0,1,3,0,6,4,3,3
40.691038649599825,-73.8303463442,1,2,0,2,2,5,2,2,8
40.85233447562304,-73.884437635,0,0,1,3,0,1,0,0,1
40.7972863571083,-73.9489157936,0,0,1,1,3,6,4,3,3
40.8229086902486,-73.9092963898,0,0,1,3,0,6,4,3,3
40.80191475732544,-73.9392285382,0,0,1,1,3,6,4,3,3
40.66980930047122,-73.916559229,1,1,3,0,1,2,3,4,2
40.64445720786613,-73.9822782333,1,1,2,0,5,0,6,1,9
40.80550694791084,-73.9379971209,0,0,1,1,3,6,4,3,3
40.86610129188564,-73.9192053047,0,0,1,3,0,1,0,0,1
40.647902020885475,-73.9606086543,1,1,3,0,5,0,6,1,0
40.792396737751275,-73.9461567802,0,0,1,1,3,6,4,3,3
40.719469650571455,-73.9863744515,1,1,3,1,3,3,7,5,5
40.69211988050188,-73.9106534838,1,1,3,0,1,2,3,4,2
40.8245945314593,-73.8772991399,0,0,1,3,0,1,0,0,1
40.76531930880851,-73.9774520085,0,0,3,1,3,3,7,5,5
40.83530407838365,-73.916919039,0,0,1,3,0,6,4,3,3
40.86376298299485,-73.9194539883,0,0,1,3,0,1,0,0,1
40.681527233921976,-73.9576034767,1,1,3,0,5,0,3,4,0
40.6840577277798,-73.9292979818,1,1,3,0,1,2,3,4,2
40.744704158378376,-73.980970418,1,1,3,1,3,3,7,5,5
40.60771912644695,-73.7562596073,1,2,0,2,2,5,5,6,7
40.85084521950213,-73.8518036845,0,0,1,3,0,1,0,0,1
40.83175260727766,-73.8879424359,0,0,1,3,0,1,0,0,1
40.819440323239405,-73.9105222864,0,0,1,3,0,6,4,3,3
40.68627586503512,-73.8748818293,1,2,0,2,1,2,2,4,2
40.81300196427476,-73.9416785787,0,0,1,1,3,6,4,3,3
40.81419597312527,-73.9365837084,0,0,1,1,3,6,4,3,3
40.86759767804488,-73.895883232,0,0,1,3,0,1,0,0,1
40.873362973160255,-73.900621825,0,0,1,3,0,1,0,0,1
40.85520796225555,-73.9159037022,0,0,1,3,0,1,4,0,1
40.84564075849234,-73.8796783201,0,0,1,3,0,1,0,0,1
40.746660046653,-73.8821127011,0,2,0,2,1,2,2,7,6
40.70783981684176,-73.9610926255,1,1,3,0,1,3,7,5,5
40.61123504602844,-73.9626003967,1,1,2,0,5,0,6,1,9
40.659788841857306,-73.9396932146,1,1,3,0,5,0,3,4,0
40.83465851449689,-73.9161501157,0,0,1,3,0,6,4,3,3
40.86913169987544,-73.8868562238,0,0,1,3,0,1,0,0,1
40.88727276266042,-73.8651545913,0,0,1,3,0,1,0,0,1
40.617124297538,-73.9681405361,1,1,2,4,5,0,6,1,9
40.79773121644539,-73.9493994263,0,0,1,1,3,6,4,3,3
40.68096038006957,-73.8838260473,1,2,3,0,1,2,3,4,2
40.85614867018635,-73.8834983579,0,0,1,3,0,1,0,0,1
40.818231194050405,-73.892734182,0,0,1,3,0,1,4,0,1
40.84124148846542,-73.9103881542,0,0,1,3,0,6,4,3,3
40.82343850709147,-73.890431441,0,0,1,3,0,1,0,0,1
40.877177091227594,-73.864560335,0,0,1,3,0,1,0,0,1
40.855389286133295,-73.8574110873,0,0,1,3,0,1,0,0,1
40.860657618946455,-73.9004492067,0,0,1,3,0,1,0,0,1
40.84738206037036,-73.904372675,0,0,1,3,0,1,0,0,1
40.83501582494275,-73.9441672388,0,0,1,3,0,6,4,3,3
40.68565832498568,-73.8651909193,1,2,0,2,1,2,2,4,2
40.8345844598471,-73.9162224841,0,0,1,3,0,6,4,3,3
40.84245876949598,-73.912175532,0,0,1,3,0,6,4,3,3
40.82621028895064,-73.9431556786,0,0,1,1,3,6,4,3,3
40.59831046440868,-73.755220863,1,2,0,2,2,5,5,6,7
40.62507031255946,-73.9402037048,1,1,3,0,5,0,6,1,0
40.8905783149278,-73.8613213162,0,0,1,3,0,1,0,0,1
40.67107868570536,-73.9598595689,1,1,3,0,5,0,3,4,0
40.835060653294505,-73.9460861151,0,0,1,3,0,6,4,3,3
40.83151754154784,-73.8633921397,0,0,1,3,0,1,0,0,1
40.83585765171816,-73.9018523389,0,0,1,3,0,1,0,0,1
40.74452381196552,-73.9193852251,1,2,3,1,1,2,7,7,6
40.673775875833215,-73.9250765702,1,1,3,0,1,2,3,4,2
40.77383917642725,-73.9176058888,0,0,1,1,3,6,4,7,6
40.84079136840153,-73.914010075,0,0,1,3,0,6,4,3,3
40.883001659705904,-73.855771506,0,0,1,3,0,1,0,0,1
40.835756788030594,-73.8622667663,0,0,1,3,0,1,0,0,1
40.683610746136104,-73.9067636606,1,1,3,0,1,2,3,4,2
40.75143788895698,-73.8687139641,0,2,0,2,1,2,2,7,6
40.755060291839534,-73.8322514978,0,2,0,2,2,5,2,7,6
40.67875932406322,-73.9194394854,1,1,3,0,1,2,3,4,2
40.668119404957785,-73.9516533825,1,1,3,0,5,0,3,4,0
40.87491530872187,-73.8874032373,0,0,1,3,0,1,0,0,1
40.87571989287291,-73.9097016569,0,0,1,3,0,1,0,0,1
40.625526251271026,-74.0924923509,1,1,2,4,4,4,1,8,4
40.844032640950154,-73.9174538913,0,0,1,3,0,6,4,3,3
40.71885238676685,-74.0107214072,1,1,3,1,3,3,7,5,5
40.77317788493744,-73.9070354065,0,0,1,1,3,6,4,7,6
40.67232005839738,-73.8711588524,1,2,0,2,1,2,2,4,2
40.90523937837374,-73.8495335433,0,0,1,3,0,1,0,0,1
40.811475286505186,-73.9404805687,0,0,1,1,3,6,4,3,3
40.70779383423318,-73.7560884594,1,2,0,2,2,5,5,2,8
40.72641824248849,-73.9788542052,1,1,3,1,3,3,7,5,5
40.86249487809442,-73.8924494871,0,0,1,3,0,1,0,0,1
40.643843769047066,-73.9498116087,1,1,3,0,5,0,6,1,0
40.608019796717144,-73.9802926841,1,1,2,4,5,0,6,1,9
40.70980262538692,-73.9479620623,1,1,3,0,1,3,3,4,5
40.815360882334105,-73.8876701814,0,0,1,3,0,1,0,0,1
40.87167729358446,-73.8910172549,0,0,1,3,0,1,0,0,1
40.86517698993193,-73.8930308462,0,0,1,3,0,1,0,0,1
40.6782899593424,-73.8955334408,1,2,3,0,1,2,3,4,2
40.816876866309826,-73.9038420757,0,0,1,3,0,6,4,3,3
40.64055822057089,-73.9982704451,1,1,2,4,5,0,6,1,9
40.66352334315111,-73.9326827276,1,1,3,0,1,2,3,4,0
40.65280703038938,-73.9315186686,1,1,3,0,5,0,3,4,0
40.66718597604843,-73.9345859062,1,1,3,0,1,2,3,4,0
40.8383975079796,-73.9251405394,0,0,1,3,0,6,4,3,3
40.83863123315345,-73.9177063431,0,0,1,3,0,6,4,3,3
40.87765287225915,-73.9037939565,0,0,1,3,0,1,0,0,1
40.856367084684095,-73.9030077715,0,0,1,3,0,1,0,0,1
40.652461128591106,-73.9533333273,1,1,3,0,5,0,6,1,0
40.686517081863606,-73.7781684855,1,2,0,2,2,5,5,2,8
40.60654201442203,-73.964389322,1,1,2,4,5,0,6,1,9
40.830922938063324,-73.8642389319,0,0,1,3,0,1,0,0,1
40.711226412656714,-73.9525924158,1,1,3,0,1,3,7,5,5
40.685683985908604,-73.9114229055,1,1,3,0,1,2,3,4,2
40.824214946438545,-73.9162499921,0,0,1,3,0,6,4,3,3
40.76681550837113,-73.9104160948,0,0,1,1,3,6,4,7,6
40.744398681552035,-73.7738833045,0,2,0,2,2,5,5,2,8
40.84912931886206,-73.8878878606,0,0,1,3,0,1,0,0,1
40.85512812622452,-73.8867426808,0,0,1,3,0,1,0,0,1
40.826587113278656,-73.950866168,0,0,1,1,3,6,4,3,3
40.54092109941965,-74.2029306769,1,1,2,4,4,4,1,8,4
40.682885945363296,-73.9065411312,1,1,3,0,1,2,3,4,2
40.669864050802296,-73.9331449551,1,1,3,0,1,2,3,4,0
40.86962644773429,-73.862254463,0,0,1,3,0,1,0,0,1
40.85013099209164,-73.9338927224,0,0,1,3,0,6,4,3,3
40.64530413776785,-73.944167435,1,1,3,0,5,0,3,1,0
40.58524724610381,-73.9877879348,1,1,2,4,5,0,6,1,9
40.7401288720803,-73.850198722,0,2,0,2,1,2,2,7,6
40.6345660830248,-74.008041708,1,1,2,4,5,0,6,1,9
40.68717662185533,-73.7918141282,1,2,0,2,2,5,5,2,8
40.67072727394509,-73.8916736537,1,2,3,0,1,2,3,4,2
40.66816919059246,-73.9525653435,1,1,3,0,5,0,3,4,0
40.65877870632613,-73.9395860011,1,1,3,0,5,0,3,4,0
40.74609315032721,-73.9041896507,0,2,3,1,1,2,2,7,6
40.631544084607484,-74.007850398,1,1,2,4,5,0,6,1,9
40.66162111921814,-73.9279989555,1,1,3,0,1,2,3,4,0
40.825922928700464,-73.8909079162,0,0,1,3,0,1,0,0,1
40.84622958076113,-73.9047321556,0,0,1,3,0,1,0,0,1
40.733216068764854,-74.0054701066,1,1,3,1,3,3,7,5,5
40.708192157781966,-73.9495539605,1,1,3,0,1,3,3,4,5
40.6512806982575,-73.9601705974,1,1,3,0,5,0,6,1,0
40.73507369855953,-73.9873166484,1,1,3,1,3,3,7,5,5
40.87629630447748,-73.8796553891,0,0,1,3,0,1,0,0,1
40.62975628535132,-73.9270101784,1,1,3,0,5,0,3,1,0
40.59697698665093,-74.0744879682,1,1,2,4,4,4,1,8,4
40.62390222032294,-74.0278893179,1,1,2,4,5,0,6,1,9
40.84339048828854,-73.9067891028,0,0,1,3,0,1,0,0,1
40.68668970827853,-73.8794459141,1,2,0,2,1,2,2,4,2
40.83128430245885,-73.9468913873,0,0,1,1,3,6,4,3,3
40.86426072138255,-73.9208236074,0,0,1,3,0,1,0,0,1
40.79967684990168,-73.9551118985,0,0,1,1,3,6,4,3,3
40.8124535991003,-73.9428350741,0,0,1,1,3,6,4,3,3
40.80947817793993,-73.9157519645,0,0,1,3,0,6,4,3,3
40.82089897273944,-73.9373035347,0,0,1,1,3,6,4,3,3
40.8245945314593,-73.8772991399,0,0,1,3,0,1,0,0,1
40.646541318900816,-74.0112034757,1,1,2,4,5,0,6,1,9
40.85051999166292,-73.9197338915,0,0,1,3,0,6,4,3,3
40.87210520736137,-73.8998173839,0,0,1,3,0,1,0,0,1
40.61345911728645,-74.0348940126,1,1,2,4,5,0,6,1,9
40.74288734450505,-73.9822917481,1,1,3,1,3,3,7,5,5
40.666046810294134,-73.9297892777,1,1,3,0,1,2,3,4,0
40.827455249975536,-73.9223705617,0,0,1,3,0,6,4,3,3
40.69255159144584,-73.9475716486,1,1,3,0,1,2,3,4,0
40.86162717672031,-73.8950213113,0,0,1,3,0,1,0,0,1
40.87310327028808,-73.827065075,0,0,1,3,0,1,0,0,1
40.74742032885671,-73.87685301,0,2,0,2,1,2,2,7,6
40.57314310929209,-73.9931283585,1,1,2,4,5,0,6,1,9
40.67676001535806,-73.9792665218,1,1,3,0,5,0,6,1,0
40.676343625525824,-73.7760824764,1,2,0,2,2,5,5,2,8
40.663845857607114,-73.9518258914,1,1,3,0,5,0,3,4,0
40.852771349060866,-73.9168466146,0,0,1,3,0,1,4,3,3
40.7718864371165,-73.9159042212,0,0,1,1,3,6,4,7,6
40.62390222032294,-74.0278893179,1,1,2,4,5,0,6,1,9
